customer_id,name,dob,phone,email,address
CUST20022026024,Neha Ali Chopra,29-06-1979,9321570772,neha.ali.chopra@bank.com,City_24
CUST20022026025,Anil Joseph Bose,31-01-1991,6733843410,anil.joseph.bose@bank.com,City_25
CUST20022026026,Anil George D'Souza,05-11-1986,9820340287,anil.george.d'souza@bank.com,City_26
CUST20022026027,Zara Shahid Gupta,11-02-1983,7081613159,zara.shahid.gupta@bank.com,City_27
CUST20022026028,Vikram Kumar Ahmed,23-01-1976,8622024574,vikram.kumar.ahmed@bank.com,City_28
CUST20022026029,Deepak Kumar Khan,09-10-1975,8971840230,deepak.kumar.khan@bank.com,City_29
CUST20022026030,Neha Nabil Patel,01-05-1972,8642000439,neha.nabil.patel@bank.com,City_30
CUST20022026031,Pooja Singh Reddy,24-03-1988,6502324749,pooja.singh.reddy@bank.com,City_31
CUST20022026032,Sneha Anand Mehta,08-10-1976,8515850098,sneha.anand.mehta@bank.com,City_32
CUST20022026033,Meera Shahid Mehta,27-02-1994,9062079688,meera.shahid.mehta@bank.com,City_33
CUST20022026034,Imran Hussain Nair,10-11-2000,9620608191,imran.hussain.nair@bank.com,City_34
CUST20022026035,Meera Nabil Nair,14-07-1997,8951891756,meera.nabil.nair@bank.com,City_35
CUST20022026036,Nabil Raj Gupta,28-04-1995,9333454199,nabil.raj.gupta@bank.com,City_36
CUST20022026037,Zara Iqbal Chopra,09-08-1973,8685179431,zara.iqbal.chopra@bank.com,City_37
CUST20022026038,Nabil Ahmed Fernandes,28-05-1993,9670456740,nabil.ahmed.fernandes@bank.com,City_38
CUST20022026039,Meera Rakesh Ahmed,20-10-1988,6968693279,meera.rakesh.ahmed@bank.com,City_39
CUST20022026040,Rohan Manoj Malik,22-04-1983,9509576539,rohan.manoj.malik@bank.com,City_40
CUST20022026041,Meera Anand Bhatt,04-06-1992,8579845313,meera.anand.bhatt@bank.com,City_41
CUST20022026042,Sana George Bose,15-09-1970,9888046937,sana.george.bose@bank.com,City_42
CUST20022026043,Kavita Manoj Nair,02-08-1992,9946189481,kavita.manoj.nair@bank.com,City_43
CUST20022026044,Imran Ahmed Roy,22-04-1976,8056254480,imran.ahmed.roy@bank.com,City_44
CUST20022026045,Amit Suresh Chatterjee,20-01-1977,8669054656,amit.suresh.chatterjee@bank.com,City_45
CUST20022026046,Zara Singh Roy,24-05-1976,6548287341,zara.singh.roy@bank.com,City_46
CUST20022026047,Kavita Rakesh Bhatt,19-12-1978,8799594532,kavita.rakesh.bhatt@bank.com,City_47
CUST20022026048,Syed Suresh Malik,24-06-1989,9351219891,syed.suresh.malik@bank.com,City_48
CUST20022026049,Anil Kumar Reddy,16-11-1970,6782697657,anil.kumar.reddy@bank.com,City_49
CUST20022026050,Neha Anand Chopra,03-04-1992,9930909386,neha.anand.chopra@bank.com,City_50
CUST20022026051,Fatima Iqbal Malik,29-04-1974,8710811169,fatima.iqbal.malik@bank.com,City_51
CUST20022026052,Sana Anand Bose,18-10-1976,8857875353,sana.anand.bose@bank.com,City_52
CUST20022026053,Pooja Suresh Chopra,10-02-1982,7578417666,pooja.suresh.chopra@bank.com,City_53
CUST20022026054,Vikram Raj Chopra,02-09-1986,8947168245,vikram.raj.chopra@bank.com,City_54
CUST20022026055,Sneha Shahid Mehta,20-03-1996,8008110052,sneha.shahid.mehta@bank.com,City_55
CUST20022026056,Kavita Kumar Bhatt,05-07-1997,6833860305,kavita.kumar.bhatt@bank.com,City_56
CUST20022026057,Syed Raj Chopra,18-06-2000,8461898113,syed.raj.chopra@bank.com,City_57
CUST20022026058,Sneha Raj Mehta,03-11-1999,6264272113,sneha.raj.mehta@bank.com,City_58
CUST20022026059,Farhan Suresh Nair,13-03-1979,9174855944,farhan.suresh.nair@bank.com,City_59
CUST20022026060,Farhan Rani Kapoor,27-03-1973,8576337430,farhan.rani.kapoor@bank.com,City_60
CUST20022026061,Meera Anand Verma,05-07-1977,8276408913,meera.anand.verma@bank.com,City_61
CUST20022026062,Sana Hussain Malik,07-06-1989,7339464324,sana.hussain.malik@bank.com,City_62
CUST20022026063,Anil Manoj Kapoor,26-03-1982,8692595236,anil.manoj.kapoor@bank.com,City_63
CUST20022026064,Priya Iqbal Reddy,25-07-1971,7418352915,priya.iqbal.reddy@bank.com,City_64
CUST20022026065,Meera Anand Bhatt,15-11-1998,6490054839,meera.anand.bhatt@bank.com,City_65
CUST20022026066,Sneha George Reddy,15-08-1996,7326618310,sneha.george.reddy@bank.com,City_66
CUST20022026067,Anil Hussain Iyer,31-12-1983,6988256008,anil.hussain.iyer@bank.com,City_67
CUST20022026068,Zara Suresh Sharma,24-09-1972,6142896870,zara.suresh.sharma@bank.com,City_68
CUST20022026069,Vikram Anand Sharma,17-12-1999,7488488756,vikram.anand.sharma@bank.com,City_69
CUST20022026070,Imran Raj Kapoor,30-03-1991,6767413242,imran.raj.kapoor@bank.com,City_70
CUST20022026071,Kavita Devi Verma,23-09-1994,8853422867,kavita.devi.verma@bank.com,City_71
CUST20022026072,Sneha Nabil Nair,14-06-1979,9198148675,sneha.nabil.nair@bank.com,City_72
CUST20022026073,Neha Anand Patel,11-06-1971,8666771963,neha.anand.patel@bank.com,City_73
CUST20022026074,Imran Singh Chopra,06-12-1988,7643697686,imran.singh.chopra@bank.com,City_74
CUST20022026075,Imran Fatima Mehta,21-09-1994,6296016747,imran.fatima.mehta@bank.com,City_75
CUST20022026076,Anil Singh Das,15-09-1975,6112271104,anil.singh.das@bank.com,City_76
CUST20022026077,Priya Iqbal Chatterjee,05-02-1970,9865551966,priya.iqbal.chatterjee@bank.com,City_77
CUST20022026078,Kavita Iqbal Iyer,30-03-1993,9326154011,kavita.iqbal.iyer@bank.com,City_78
CUST20022026079,Neha Suresh Ahmed,04-07-1983,8589030855,neha.suresh.ahmed@bank.com,City_79
CUST20022026080,Kavita Hussain Verma,05-12-1993,6306911791,kavita.hussain.verma@bank.com,City_80
CUST20022026081,Nabil Prasad Chopra,09-03-1989,7672024707,nabil.prasad.chopra@bank.com,City_81
CUST20022026082,Sana Devi Nair,12-08-1997,9084826515,sana.devi.nair@bank.com,City_82
CUST20022026083,Vikram Ahmed Bhatt,03-09-1986,8187115928,vikram.ahmed.bhatt@bank.com,City_83
CUST20022026084,Amit Ali Sharma,15-05-1973,9064537085,amit.ali.sharma@bank.com,City_84
CUST20022026085,Sana Ahmed Roy,13-01-1989,9808728309,sana.ahmed.roy@bank.com,City_85
CUST20022026086,Sneha Hussain Nair,19-07-1990,7025037606,sneha.hussain.nair@bank.com,City_86
CUST20022026087,Kavita Singh Verma,20-01-1971,9748342030,kavita.singh.verma@bank.com,City_87
CUST20022026088,Priya Nabil Chopra,26-10-1977,7279426160,priya.nabil.chopra@bank.com,City_88
CUST20022026089,Arjun Prasad Khan,27-07-1979,6722415453,arjun.prasad.khan@bank.com,City_89
CUST20022026090,Neha Kumar Nair,23-11-2001,7298291593,neha.kumar.nair@bank.com,City_90
CUST20022026091,Anil Devi Iyer,23-04-1975,9718366488,anil.devi.iyer@bank.com,City_91
CUST20022026092,Fatima Joseph Ahmed,22-11-1977,7883685373,fatima.joseph.ahmed@bank.com,City_92
CUST20022026093,Deepak Lakshmi Roy,19-12-1979,8011174663,deepak.lakshmi.roy@bank.com,City_93
CUST20022026094,Nabil Ali Malik,26-10-1973,9177095515,nabil.ali.malik@bank.com,City_94
CUST20022026095,Zara Suresh Verma,17-09-1994,6624342376,zara.suresh.verma@bank.com,City_95
CUST20022026096,Neha George Chatterjee,19-03-1991,7007385800,neha.george.chatterjee@bank.com,City_96
CUST20022026097,Fatima Lakshmi Roy,21-04-1981,8336358286,fatima.lakshmi.roy@bank.com,City_97
CUST20022026098,Deepak Iqbal Gupta,03-12-1988,9748684062,deepak.iqbal.gupta@bank.com,City_98
CUST20022026099,Syed Hussain Chatterjee,23-09-1973,7484921930,syed.hussain.chatterjee@bank.com,City_99
CUST20022026100,Fatima George Reddy,19-01-1997,9999951565,fatima.george.reddy@bank.com,City_100
