customer_id,name,dob,phone,email,address,create_tsp
CUS20260309_00026,Rahul D'Souza,1992-10-03,8233051427,rahul.dsouza26@bank.com,"Chinchwad, Pune",2026-03-09 11:19:02
CUS20260309_00027,Vikram Khan,1990-07-24,9700243615,vikram.khan27@bank.com,"Hadapsar, Pune",2026-03-09 11:19:02
CUS20260309_00028,Arjun Khan,1984-09-07,9465796172,arjun.khan28@bank.com,"Viman Nagar, Pune",2026-03-09 11:19:02
CUS20260309_00029,Rohan Gupta,1967-04-07,7573165460,rohan.gupta29@bank.com,"Kothrud, Pune",2026-03-09 11:19:02
CUS20260309_00030,Amit Khan,1999-10-27,9564761737,amit.khan30@bank.com,"Baner, Pune",2026-03-09 11:19:02
CUS20260309_00031,Vikram Reddy,1974-04-23,9554333099,vikram.reddy31@bank.com,"Kharadi, Pune",2026-03-09 11:19:02
CUS20260309_00032,Rahul Bose,2001-10-14,7588796211,rahul.bose32@bank.com,"Viman Nagar, Pune",2026-03-09 11:19:02
CUS20260309_00033,Priya Gupta,1966-08-11,8900369479,priya.gupta33@bank.com,"Hadapsar, Pune",2026-03-09 11:19:02
CUS20260309_00034,Meera Chopra,1974-07-22,8022559331,meera.chopra34@bank.com,"Pimpri, Pune",2026-03-09 11:19:02
CUS20260309_00035,Fatima Reddy,1975-04-06,6468367348,fatima.reddy35@bank.com,"Chinchwad, Pune",2026-03-09 11:19:02
CUS20260309_00036,Anil Singh,1989-10-28,6358001651,anil.singh36@bank.com,"Wakad, Pune",2026-03-09 11:19:02
CUS20260309_00037,Zara Iyer,1999-05-20,6472478496,zara.iyer37@bank.com,"Kothrud, Pune",2026-03-09 11:19:02
CUS20260309_00038,Rahul Iyer,1967-02-06,9916344395,rahul.iyer38@bank.com,"Hinjewadi, Pune",2026-03-09 11:19:02
CUS20260309_00039,Amit Iyer,1972-12-10,7231662596,amit.iyer39@bank.com,"Kharadi, Pune",2026-03-09 11:19:02
CUS20260309_00040,Suresh D'Souza,1990-06-01,9440359434,suresh.dsouza40@bank.com,"Hinjewadi, Pune",2026-03-09 11:19:02
CUS20260309_00041,Priya Singh,1989-11-25,8456872174,priya.singh41@bank.com,"Kharadi, Pune",2026-03-09 11:19:02
CUS20260309_00042,Suresh Reddy,1999-03-15,8885801251,suresh.reddy42@bank.com,"Hadapsar, Pune",2026-03-09 11:19:02
CUS20260309_00043,Fatima Iyer,2002-07-17,7991542337,fatima.iyer43@bank.com,"Hinjewadi, Pune",2026-03-09 11:19:02
CUS20260309_00044,Zara Joshi,2006-06-18,7323384293,zara.joshi44@bank.com,"Hadapsar, Pune",2026-03-09 11:19:02
CUS20260309_00045,Vikram Roy,1992-11-17,6798567878,vikram.roy45@bank.com,"Kharadi, Pune",2026-03-09 11:19:02
CUS20260309_00046,Zara Chopra,2000-02-04,8003145947,zara.chopra46@bank.com,"Shivaji Nagar, Pune",2026-03-09 11:19:02
CUS20260309_00047,Amit Gupta,1987-11-01,6865257618,amit.gupta47@bank.com,"Baner, Pune",2026-03-09 11:19:02
CUS20260309_00048,Vikram Iyer,1995-11-28,8501443068,vikram.iyer48@bank.com,"Kharadi, Pune",2026-03-09 11:19:02
CUS20260309_00049,Zara Reddy,2005-12-13,6247069777,zara.reddy49@bank.com,"Shivaji Nagar, Pune",2026-03-09 11:19:02
CUS20260309_00050,Isha Gupta,2006-12-19,9716074913,isha.gupta50@bank.com,"Aundh, Pune",2026-03-09 11:19:02
