customer_id,name,dob,phone,email,address,create_tsp
CUS20260311_00037,Balhaar Raju,1975-02-15,0287448723,balhaar.raju3711@bank.com,Bhilwara,2026-03-11 13:33:31
CUS20260311_00038,Aarush Sane,1967-08-22,1781175142,aarush.sane3811@bank.com,Tadepalligudem,2026-03-11 13:33:31
CUS20260311_00039,Yasti Morar,1969-05-07,1212670360,yasti.morar3911@bank.com,Bareilly,2026-03-11 13:33:31
CUS20260311_00040,Omya Kaul,1971-11-19,6856251563,omya.kaul4011@bank.com,Rewa,2026-03-11 13:33:31
CUS20260311_00041,Xavier Mahajan,1982-05-01,1752763914,xavier.mahajan4111@bank.com,Madanapalle,2026-03-11 13:33:31
CUS20260311_00042,Pooja Koshy,2003-02-09,6214768252,pooja.koshy4211@bank.com,Thoothukudi,2026-03-11 13:33:31
CUS20260311_00043,Eshana Char,1972-03-02,1176056574,eshana.char4311@bank.com,Eluru,2026-03-11 13:33:31
CUS20260311_00044,Geetika Sarma,1980-06-10,3817542962,geetika.sarma4411@bank.com,Sagar,2026-03-11 13:33:31
CUS20260311_00045,Thomas Patil,2002-10-01,2438666941,thomas.patil4511@bank.com,Rohtak,2026-03-11 13:33:31
CUS20260311_00046,Nakul Narayanan,1971-05-09,3457604457,nakul.narayanan4611@bank.com,Kurnool,2026-03-11 13:33:31
CUS20260311_00047,Yachana Bali,1975-05-24,2299319563,yachana.bali4711@bank.com,Bhilwara,2026-03-11 13:33:31
CUS20260311_00048,Falak Garde,1965-10-20,9705362220,falak.garde4811@bank.com,Ghaziabad,2026-03-11 13:33:31
CUS20260311_00049,Bachittar Dara,1977-10-13,3719850719,bachittar.dara4911@bank.com,Satara,2026-03-11 13:33:31
CUS20260311_00050,Anamika Mahal,1986-06-10,9466208850,anamika.mahal5011@bank.com,Coimbatore,2026-03-11 13:33:31
CUS20260311_00051,Damyanti Nazareth,1971-08-02,1391797942,damyanti.nazareth5111@bank.com,Jamnagar,2026-03-11 13:33:31
CUS20260311_00052,Chasmum Kakar,1987-03-20,4314215860,chasmum.kakar5211@bank.com,Thoothukudi,2026-03-11 13:33:31
CUS20260311_00053,Rohan Chana,2008-01-29,4289783077,rohan.chana5311@bank.com,Kirari Suleman Nagar,2026-03-11 13:33:31
CUS20260311_00054,Ayush Palla,1966-08-03,5545385229,ayush.palla5411@bank.com,Nangloi Jat,2026-03-11 13:33:31
CUS20260311_00055,Ijaya Char,1984-02-14,2499881414,ijaya.char5511@bank.com,Durgapur,2026-03-11 13:33:31
CUS20260311_00056,Osha Sunder,1992-10-25,9158342553,osha.sunder5611@bank.com,Vijayawada,2026-03-11 13:33:31
CUS20260311_00057,Tanish Yohannan,1985-03-23,3582425115,tanish.yohannan5711@bank.com,Bettiah,2026-03-11 13:33:31
CUS20260311_00058,Jhalak Gole,1974-03-11,2952119903,jhalak.gole5811@bank.com,Ambattur,2026-03-11 13:33:31
CUS20260311_00059,Riya Tella,1995-02-05,2360670759,riya.tella5911@bank.com,Kulti,2026-03-11 13:33:31
CUS20260311_00060,Chameli Kohli,1990-07-20,4043902955,chameli.kohli6011@bank.com,Gandhinagar,2026-03-11 13:33:31
CUS20260311_00061,Varenya Nath,1978-04-11,9519560460,varenya.nath6111@bank.com,Mangalore,2026-03-11 13:33:31
CUS20260311_00062,Amaira Chaudhari,1992-07-03,4069275756,amaira.chaudhari6211@bank.com,Lucknow,2026-03-11 13:33:31
CUS20260311_00063,Faras Morar,1977-04-26,7584349835,faras.morar6311@bank.com,Dhanbad,2026-03-11 13:33:31
