customer_id,name,dob,phone,email,address,create_tsp
CUS20260316_00032,Divya Issac,1981-06-30,6582060299,divya.issac3216@bank.com,Orai,2026-03-16 08:15:39
CUS20260316_00033,Tanay Chand,1968-09-08,8318729658,tanay.chand3316@bank.com,Bhatpara,2026-03-16 08:15:39
CUS20260316_00034,Ati Sengupta,1979-05-16,6731840717,ati.sengupta3416@bank.com,Kamarhati,2026-03-16 08:15:39
CUS20260316_00035,Akshay Chada,2004-09-08,6011371279,akshay.chada3516@bank.com,Ahmednagar,2026-03-16 08:15:39
CUS20260316_00036,Janani Dhar,2005-07-03,5532337425,janani.dhar3616@bank.com,Bhind,2026-03-16 08:15:39
CUS20260316_00037,Ishaan Rout,2004-09-01,5687229419,ishaan.rout3716@bank.com,Farrukhabad,2026-03-16 08:15:39
CUS20260316_00038,Dayita Thakur,2005-09-22,1836701086,dayita.thakur3816@bank.com,Kishanganj,2026-03-16 08:15:39
CUS20260316_00039,Omkaar Korpal,1989-02-14,3339221382,omkaar.korpal3916@bank.com,Chandrapur,2026-03-16 08:15:39
CUS20260316_00040,Wakeeta Pillay,1971-11-10,3006984262,wakeeta.pillay4016@bank.com,Bhagalpur,2026-03-16 08:15:39
CUS20260316_00041,Maya Gulati,1986-05-18,7704692563,maya.gulati4116@bank.com,Karaikudi,2026-03-16 08:15:39
CUS20260316_00042,Vincent Dugar,2002-07-05,9288025624,vincent.dugar4216@bank.com,Bangalore,2026-03-16 08:15:39
CUS20260316_00043,Utkarsh Nanda,1993-11-30,1245325514,utkarsh.nanda4316@bank.com,Ambarnath,2026-03-16 08:15:39
CUS20260316_00044,Aahana Gera,1998-09-29,4901644028,aahana.gera4416@bank.com,Gulbarga,2026-03-16 08:15:39
CUS20260316_00045,Udant Khatri,1997-11-29,7190913505,udant.khatri4516@bank.com,Srinagar,2026-03-16 08:15:39
CUS20260316_00046,Michael Morar,1996-03-30,9702233689,michael.morar4616@bank.com,Nagaon,2026-03-16 08:15:39
CUS20260316_00047,Tripti Mahal,1991-08-17,0387442507,tripti.mahal4716@bank.com,Rajahmundry,2026-03-16 08:15:39
CUS20260316_00048,Aayush Sodhi,1974-02-06,0377978691,aayush.sodhi4816@bank.com,Solapur,2026-03-16 08:15:39
CUS20260316_00049,Manthan Sundaram,1972-10-19,1782263914,manthan.sundaram4916@bank.com,Faridabad,2026-03-16 08:15:39
CUS20260316_00050,Ridhi Purohit,1970-01-03,7003361214,ridhi.purohit5016@bank.com,Hajipur,2026-03-16 08:15:39
CUS20260316_00051,Advaith Zachariah,1985-12-23,1455288584,advaith.zachariah5116@bank.com,Jehanabad,2026-03-16 08:15:39
CUS20260316_00052,Amruta Hayre,1969-02-21,9463116744,amruta.hayre5216@bank.com,Siliguri,2026-03-16 08:15:39
CUS20260316_00053,Anika Peri,1998-06-26,5502413076,anika.peri5316@bank.com,Medininagar,2026-03-16 08:15:39
CUS20260316_00054,Orinder Sen,1982-08-12,3952534163,orinder.sen5416@bank.com,Davanagere,2026-03-16 08:15:39
CUS20260316_00055,Rajeshri Edwin,1968-11-22,8532626295,rajeshri.edwin5516@bank.com,Sambhal,2026-03-16 08:15:39
CUS20260316_00056,Yamini Grover,2007-03-12,5461632432,yamini.grover5616@bank.com,Kollam,2026-03-16 08:15:39
CUS20260316_00057,Eiravati Chanda,1968-01-19,9603885762,eiravati.chanda5716@bank.com,Vijayawada,2026-03-16 08:15:39
CUS20260316_00058,Lucky Yohannan,1999-03-16,2740114517,lucky.yohannan5816@bank.com,Bathinda,2026-03-16 08:15:39
CUS20260316_00059,Inaya Doshi,1971-11-05,9081549320,inaya.doshi5916@bank.com,Mumbai,2026-03-16 08:15:39
CUS20260316_00060,Harinakshi Purohit,1973-07-18,4482664224,harinakshi.purohit6016@bank.com,Chandigarh,2026-03-16 08:15:39
CUS20260316_00061,Aarav Dyal,1967-02-25,3968345039,aarav.dyal6116@bank.com,Bally,2026-03-16 08:15:39
CUS20260316_00062,Madhav Basu,1976-12-19,3543815027,madhav.basu6216@bank.com,Jehanabad,2026-03-16 08:15:39
CUS20260316_00063,Faras Randhawa,1993-01-26,7682057436,faras.randhawa6316@bank.com,Kozhikode,2026-03-16 08:15:39
CUS20260316_00064,Kamala Mitra,1995-01-20,5330731643,kamala.mitra6416@bank.com,Medininagar,2026-03-16 08:15:39
CUS20260316_00065,Waida Chatterjee,2003-01-29,4130685025,waida.chatterjee6516@bank.com,Fatehpur,2026-03-16 08:15:39
CUS20260316_00066,Upadhriti Char,1992-07-07,5044717854,upadhriti.char6616@bank.com,Panchkula,2026-03-16 08:15:39
CUS20260316_00067,Aradhana Das,1972-04-12,6763926615,aradhana.das6716@bank.com,Howrah,2026-03-16 08:15:39
